date,hash_rate
2012-12-31,24.8839146572199
2013-01-03,23.6989663402095
2013-01-06,21.0328326269359
2013-01-09,21.6458221266411
2013-01-12,19.2227823363455
2013-01-15,20.5150702245032
2013-01-18,20.1919982524637
2013-01-21,23.5842539588777
2013-01-24,23.9073259309171
2013-01-27,22.4319505785413
2013-01-30,21.3989002229506
2013-02-02,23.7601581785865
2013-02-05,28.0057671748026
2013-02-08,24.749282619593
2013-02-11,25.8890522139163
2013-02-14,26.7031733527187
2013-02-17,30.2853063634493
2013-02-20,31.3982496568025
2013-02-23,29.4018291583931
2013-02-26,28.1313797503144
2013-03-01,34.3062704062833
2013-03-04,37.9974513993645
2013-03-07,33.0035006440194
2013-03-10,40.168734336471
2013-03-13,33.4377572314407
2013-03-16,42.4121010717338
2013-03-19,47.472635858702
2013-03-22,54.2200155746597
2013-03-25,45.2677808665388
2013-03-28,59.5803880522826
2013-03-31,52.2576587944602
2013-04-03,59.2475367223816
2013-04-06,64.0797183431136
2013-04-09,64.0797183431136
2013-04-12,65.9868528176111
2013-04-15,61.0283031839177
2013-04-18,72.7166919656983
2013-04-21,77.6239533866963
2013-04-24,78.0700680613325
2013-04-27,70.9322332671535
2013-04-30,74.6333901791775
2013-05-03,73.6315997069738
2013-05-06,81.6459234846036
2013-05-09,83.1486091929092
2013-05-12,89.1593520261315
2013-05-15,81.7498729685886
2013-05-18,81.7498729685886
2013-05-21,82.8621161382293
2013-05-24,90.0916967408936
2013-05-27,103.913692158211
2013-05-30,102.101244039172
2013-06-02,123.246472094622
2013-06-05,156.703562082192
2013-06-08,130.327714999051
2013-06-11,136.533796665672
2013-06-14,133.430755832362
2013-06-17,148.049400446238
2013-06-20,140.358522500979
2013-06-23,169.1993147957
2013-06-26,181.696991456746
2013-06-29,170.75417902577
2013-07-02,166.511839174198
2013-07-05,187.723538432058
2013-07-08,197.268803098095
2013-07-11,249.70821205767
2013-07-14,211.991867528126
2013-07-17,219.795249154928
2013-07-20,243.205394035335
2013-07-23,225.29983210912
2013-07-26,276.574966313265
2013-07-29,257.929462966303
2013-08-01,287.451509932325
2013-08-04,317.855567249954
2013-08-07,327.149589684163
2013-08-10,369.902092881525
2013-08-13,484.952765580043
2013-08-16,434.436852498788
2013-08-19,449.591626423165
2013-08-22,525.365496045046
2013-08-25,467.388810199078
2013-08-28,545.831687435287
2013-08-31,702.717441907705
2013-09-03,604.663845362444
2013-09-06,821.078113093457
2013-09-09,834.042504352828
2013-09-12,898.864460649679
2013-09-15,1024.57958056223
2013-09-18,845.418123851895
2013-09-21,1046.97476265102
2013-09-24,1125.35789996179
2013-09-27,1302.02028851433
2013-09-30,1213.24617793381
2013-10-03,1538.75125006239
2013-10-06,1900.66283139384
2013-10-09,1721.88761457957
2013-10-12,1853.61672170588
2013-10-15,2333.48704052313
2013-10-18,2302.45571980844
2013-10-21,2675.10751260981
2013-10-24,2781.5794534102
2013-10-27,3439.6720527868
2013-10-30,3808.9023861368
2013-11-02,4216.99907036574
2013-11-05,3303.63982471049
2013-11-08,3377.994520131
2013-11-11,4952.69873252289
2013-11-14,4292.33890151984
2013-11-17,5847.42683190499
2013-11-20,4938.50038134981
2013-11-23,4908.20283299797
2013-11-26,4968.79792970165
2013-11-29,6505.6094504138
2013-12-02,5731.96940766189
2013-12-05,6013.29305957168
2013-12-08,6294.61671148146
2013-12-11,7134.38987382805
2013-12-14,9030.87325801019
2013-12-17,8895.41015914004
2013-12-20,9121.1819905903
2013-12-23,9333.93766125748
2013-12-26,10508.0178702207
2013-12-29,8805.60156722404
2014-01-01,11740.802089632
2014-01-04,10435.9377082216
2014-01-07,13185.9483205232
2014-01-10,14243.64470987
2014-01-13,18058.6488747028
2014-01-16,17791.7722903476
2014-01-19,16368.4305071198
2014-01-22,16902.1836758303
2014-01-25,16903.7992186766
2014-01-28,18103.4236793568
2014-01-31,20066.4455241064
2014-02-03,21157.0132156339
2014-02-06,21761.8906024157
2014-02-09,19676.9190476932
2014-02-12,21761.8906024157
2014-02-15,23455.9299906277
2014-02-18,25980.5116973035
2014-02-21,26136.0836236347
2014-02-24,28314.0905922709
2014-02-27,28314.0905922709
2014-03-02,28262.4181718192
2014-03-05,30538.5860782745
2014-03-08,33194.1153024722
2014-03-11,31866.3506903734
2014-03-14,29367.8475506144
2014-03-17,37607.7472230889
2014-03-20,35283.6729564935
2014-03-23,43312.2931501866
2014-03-26,39324.9976022039
2014-03-29,42560.5986707397
2014-04-01,44551.7377898386
2014-04-04,50027.3703673607
2014-04-07,44415.1321567057
2014-04-10,53237.3159412568
2014-04-13,60538.4335560578
2014-04-16,45327.7718585558
2014-04-19,56547.9844196814
2014-04-22,53425.7030713554
2014-04-25,56894.9045694954
2014-04-28,57588.7448691234
2014-05-01,66817.8858733963
2014-05-04,60454.2776949776
2014-05-07,64829.2583176404
2014-05-10,70397.4154737568
2014-05-13,74817.9710179175
2014-05-16,80099.2395603588
2014-05-19,77898.7110010083
2014-05-22,73497.6538823072
2014-05-25,78483.2567556605
2014-05-28,91996.9301043173
2014-05-31,79003.0134229165
2014-06-03,97714.2534441336
2014-06-06,86494.3621241971
2014-06-09,79481.3057357487
2014-06-12,90585.3116841254
2014-06-15,108702.37402095
2014-06-18,113768.842858603
2014-06-21,126484.18411927
2014-06-24,132507.240505902
2014-06-27,125145.727144463
2014-06-30,104506.281189491
2014-07-03,111194.683185619
2014-07-06,124571.487177873
2014-07-09,132931.989673033
2014-07-12,137948.291170128
2014-07-15,118927.432811316
2014-07-18,137025.08563043
2014-07-21,128407.155716566
2014-07-24,128407.155716566
2014-07-27,149954.363443907
2014-07-30,162993.873308595
2014-08-02,157405.511938015
2014-08-05,122943.950152769
2014-08-08,157903.329123918
2014-08-11,178499.415531385
2014-08-14,166730.223298547
2014-08-17,161826.393201531
2014-08-20,187281.346343637
2014-08-23,186096.021366779
2014-08-26,196763.946158505
2014-08-29,196763.946158505
2014-09-01,204522.695658425
2014-09-04,227701.934499713
2014-09-07,223611.480586544
2014-09-10,212703.603484762
2014-09-13,241336.780876941
2014-09-16,250600.648941334
2014-09-19,240220.740405303
2014-09-22,232806.520022423
2014-09-25,241703.584481879
2014-09-28,239501.007151538
2014-10-01,249839.180122108
2014-10-04,246393.122465251
2014-10-07,260177.353092678
2014-10-10,276657.26825683
2014-10-13,266217.371341478
2014-10-16,260997.422883802
2014-10-19,233157.697776197
2014-10-22,297537.062087534
2014-10-25,271906.093816513
2014-10-28,268328.382055769
2014-10-31,336304.905509898
2014-11-03,277272.661457628
2014-11-06,285462.79452079
2014-11-09,273650.540954412
2014-11-12,265775.705243494
2014-11-15,295306.339159437
2014-11-18,295306.339159437
2014-11-21,248412.346336535
2014-11-24,310515.432920669
2014-11-27,262435.623952307
2014-11-30,312518.75829435
2014-12-03,242402.37021549
2014-12-06,288373.409485721
2014-12-09,276440.716679416
2014-12-12,282407.063082569
2014-12-15,304283.666560796
2014-12-18,272641.755669288
2014-12-21,284410.464547099
2014-12-24,296179.17342491
2014-12-27,313832.236741627
2014-12-30,286371.916026734
2015-01-02,323243.653100747
2015-01-05,339405.835755784
2015-01-08,272736.832303755
2015-01-11,296980.106286311
2015-01-14,330062.319707546
2015-01-17,299460.51523135
2015-01-20,262301.18122454
2015-01-23,271044.553932025
2015-01-26,277602.083462638
2015-01-29,348786.567248165
2015-02-01,348786.567248165
2015-02-04,330321.39604091
2015-02-07,352889.938627556
2015-02-10,331483.607097818
2015-02-13,309384.699957963
2015-02-16,349162.732809701
2015-02-19,362422.077093614
2015-02-22,333693.497811803
2015-02-25,362028.097735547
2015-02-28,313293.5461173
2015-03-03,357386.711867142
2015-03-06,366669.483603951
2015-03-09,311208.023870146
2015-03-12,313565.660414617
2015-03-15,346572.572037208
2015-03-18,332426.752770383
2015-03-21,337142.025859325
2015-03-24,387831.112208752
2015-03-27,399442.822155122
2015-03-30,329772.562476903
2015-04-02,341384.272423273
2015-04-05,371157.005411998
2015-04-08,292501.216185614
2015-04-11,336745.097625455
2015-04-14,388362.959305269
2015-04-17,329371.117385482
2015-04-20,408026.906611865
2015-04-23,326609.291887328
2015-04-26,352643.365878346
2015-04-29,305308.685894676
2015-05-02,347909.897879979
2015-05-05,364728.388876663
2015-05-08,350518.191907442
2015-05-11,352886.558068979
2015-05-14,331571.262615148
2015-05-17,419738.369701863
2015-05-20,344525.13582465
2015-05-23,291148.002105338
2015-05-26,327541.502368506
2015-05-29,380918.636087818
2015-06-01,332393.969070261
2015-06-04,335928.179909096
2015-06-07,395070.465104359
2015-06-10,373779.242434065
2015-06-13,373779.242434065
2015-06-16,303837.296681705
2015-06-19,397705.729802882
2015-06-22,365592.844787742
2015-06-25,395235.50787864
2015-06-28,363122.622863501
2015-07-01,356089.184959354
2015-07-04,380647.059784137
2015-07-07,363456.547406789
2015-07-10,383102.847266616
2015-07-13,368157.891393933
2015-07-16,345306.711928103
2015-07-19,363079.851512638
2015-07-22,373235.931275229
2015-07-25,397611.600337113
2015-07-28,369025.145410916
2015-07-31,361228.839521953
2015-08-03,382018.988559187
2015-08-06,363827.608151607
2015-08-09,353662.65570703
2015-08-12,322225.975199739
2015-08-15,351042.932331422
2015-08-18,379859.889463106
2015-08-21,403437.399843575
2015-08-24,423446.540478744
2015-08-27,401869.646696388
2015-08-30,388384.088082415
2015-09-02,415355.205310361
2015-09-05,427538.389387399
2015-09-08,393561.828641381
2015-09-11,489828.750755099
2015-09-14,450189.429884745
2015-09-17,399224.588765717
2015-09-20,353949.157008514
2015-09-23,442436.446260643
2015-09-26,448335.598877451
2015-09-29,510276.701353941
2015-10-02,377880.220505957
2015-10-05,447410.181079053
2015-10-08,414156.721674529
2015-10-11,453456.264607148
2015-10-14,459502.348135243
2015-10-17,396478.230871569
2015-10-20,384372.025348773
2015-10-23,466088.912627646
2015-10-26,460035.809866248
2015-10-29,458010.013458184
2015-11-01,492051.298242239
2015-11-04,479672.649229855
2015-11-07,504429.947254622
2015-11-10,442536.702192705
2015-11-13,546646.864777153
2015-11-16,576106.875453766
2015-11-19,458266.832747314
2015-11-22,569560.206414519
2015-11-25,556720.631229444
2015-11-28,527800.078957785
2015-12-01,694093.254519827
2015-12-04,527800.078957785
2015-12-07,593762.303117281
2015-12-10,770711.333847596
2015-12-13,585897.901751489
2015-12-16,660609.714726511
2015-12-19,720030.586381441
2015-12-22,654995.565676021
2015-12-25,622478.055323311
2015-12-28,747902.738112336
2015-12-31,743604.444166195
2016-01-03,769424.042921966
2016-01-06,702293.086156962
2016-01-09,821063.240433507
2016-01-12,908849.876203127
2016-01-15,693089.355237507
2016-01-18,986102.741191575
2016-01-21,755072.956112406
2016-01-24,935388.885930294
2016-01-27,918901.018160999
2016-01-30,1056139.48191232
2016-02-02,978569.91544418
2016-02-05,1074040.15109727
2016-02-08,1153414.86436954
2016-02-11,1375500.95626678
2016-02-14,1289532.14650011
2016-02-17,1002969.44727786
2016-02-20,1284099.85113956
2016-02-23,1097173.92344203
2016-02-26,1219082.13715781
2016-02-29,1097173.92344203
2016-03-03,1080919.49494659
2016-03-06,1094688.8032164
2016-03-09,1299450.73763098
2016-03-12,1141941.55731207
2016-03-15,1197069.77042369
2016-03-18,1135311.13692768
2016-03-21,1036588.42936875
2016-03-24,1242260.73678319
2016-03-27,1258714.52137634
2016-03-30,1308075.8751558
2016-04-02,1244135.05700979
2016-04-05,1235840.82329639
2016-04-08,1169486.9535892
2016-04-11,1252429.29072319
2016-04-14,1465554.23046872
2016-04-17,1358968.46825281
2016-04-20,1465554.23046307
2016-04-23,1279029.14658595
2016-04-26,1341204.17454499
2016-04-29,1403229.58035675
2016-05-02,1394348.38048107
2016-05-05,1385467.1806054
2016-05-08,1447635.57973513
2016-05-11,1284309.11258538
2016-05-14,1390530.16700974
2016-05-17,1361560.78853037
2016-05-20,1438812.46447535
2016-05-23,1747819.1682553
2016-05-26,1357376.35658448
2016-05-29,1456454.92275853
2016-06-01,1426731.35290631
2016-06-04,1179034.93747119
2016-06-07,1406915.6396715
2016-06-10,1403462.33970866
2016-06-13,1569148.86592427
2016-06-16,1452193.67094854
2016-06-19,1725089.1258919
2016-06-22,1343144.51552102
2016-06-25,1728387.51609681
2016-06-28,1551383.97529172
2016-07-01,1634679.7592
2016-07-04,1601825.83564846
2016-07-07,1463920.30012906
2016-07-10,1654866.42623285
2016-07-13,1379055.35519404
2016-07-16,1665474.54434972
2016-07-19,1358434.53362342
2016-07-22,1369047.30341735
2016-07-25,1400885.61279915
2016-07-28,1453949.46176882
2016-07-31,1634366.54826568
2016-08-03,1686075.87924624
